# step E_mixed E_primitive r
3042 -0.500000 -334.220389 0.005274
3043 -0.500000 -334.263165 0.005275
3044 -0.500000 -334.273578 0.005260
3045 -0.500000 -334.278866 0.005252
3046 -0.500000 -334.294026 0.005238
3047 -0.500000 -334.326102 0.005249
3048 -0.500000 -334.327752 0.005271
3049 -0.500000 -334.327744 0.005269
3050 -0.500000 -334.376940 0.005246
3051 -0.500000 -334.422849 0.005254
3052 -0.500000 -334.461967 0.005239
3053 -0.500000 -334.461971 0.005257
3054 -0.500000 -334.586572 0.005264
3055 -0.500000 -334.631828 0.005250
3056 -0.500000 -334.660589 0.005254
3057 -0.500000 -334.669595 0.005260
3058 -0.500000 -334.812522 0.005267
3059 -0.500000 -334.815528 0.005283
3060 -0.500000 -334.826240 0.005278
3061 -0.500000 -334.826521 0.005267
3062 -0.500000 -334.826513 0.005265
3063 -0.500000 -334.881066 0.005268
3064 -0.500000 -334.887690 0.005245
3065 -0.500000 -334.905903 0.005243
3066 -0.500000 -334.935709 0.005237
3067 -0.500000 -335.003130 0.005228
3068 -0.500000 -335.025349 0.005224
3069 -0.500000 -335.025402 0.005236
3070 -0.500000 -335.062612 0.005238
3071 -0.500000 -335.116650 0.005208
3072 -0.500000 -335.174475 0.005207
3073 -0.500000 -335.175017 0.005209
3074 -0.500000 -335.175043 0.005212
3075 -0.500000 -335.208992 0.005201
3076 -0.500000 -335.259411 0.005214
3077 -0.500000 -335.305984 0.005207
3078 -0.500000 -335.362654 0.005216
3079 -0.500000 -335.368042 0.005210
3080 -0.500000 -335.367992 0.005203
3081 -0.500000 -335.405678 0.005189
3082 -0.500000 -335.443384 0.005186
3083 -0.500000 -335.461331 0.005159
3084 -0.500000 -335.461337 0.005177
3085 -0.500000 -335.461320 0.005170
3086 -0.500000 -335.464847 0.005166
3087 -0.500000 -335.464861 0.005166
3088 -0.500000 -335.473634 0.005136
3089 -0.500000 -335.571635 0.005140
3090 -0.500000 -335.573605 0.005148
3091 -0.500000 -335.602058 0.005143
3092 -0.500000 -335.602045 0.005132
3093 -0.500000 -335.605877 0.005142
3094 -0.500000 -335.637074 0.005150
3095 -0.500000 -335.659075 0.005147
3096 -0.500000 -335.659387 0.005119
3097 -0.500000 -335.727545 0.005114
3098 -0.500000 -335.854644 0.005121
3099 -0.500000 -335.856098 0.005125
3100 -0.500000 -335.861215 0.005130
3101 -0.500000 -335.894366 0.005137
3102 -0.500000 -335.932828 0.005114
3103 -0.500000 -335.947794 0.005097
3104 -0.500000 -335.976927 0.005091
3105 -0.500000 -335.976988 0.005102
3106 -0.500000 -335.977005 0.005115
3107 -0.500000 -336.005064 0.005122
3108 -0.500000 -336.005024 0.005114
3109 -0.500000 -336.005002 0.005107
3110 -0.500000 -336.004963 0.005092
3111 -0.500000 -336.046643 0.005103
3112 -0.500000 -336.117652 0.005095
3113 -0.500000 -336.227757 0.005089
3114 -0.500000 -336.228620 0.005099
3115 -0.500000 -336.248239 0.005103
3116 -0.500000 -336.274000 0.005100
3117 -0.500000 -336.362504 0.005109
3118 -0.500000 -336.381156 0.005108
3119 -0.500000 -336.381315 0.005100
3120 -0.500000 -336.445840 0.005093
3121 -0.500000 -336.454362 0.005089
3122 -0.500000 -336.468492 0.005083
3123 -0.500000 -336.471160 0.005085
3124 -0.500000 -336.499422 0.005078
3125 -0.500000 -336.505120 0.005067
3126 -0.500000 -336.505841 0.005068
3127 -0.500000 -336.518012 0.005055
3128 -0.500000 -336.539991 0.005046
3129 -0.500000 -336.559065 0.005050
3130 -0.500000 -336.572099 0.005050
3131 -0.500000 -336.572075 0.005061
3132 -0.500000 -336.630565 0.005044
3133 -0.500000 -336.630606 0.005050
3134 -0.500000 -336.659953 0.005043
3135 -0.500000 -336.660029 0.005075
3136 -0.500000 -336.695610 0.005085
3137 -0.500000 -336.703417 0.005093
3138 -0.500000 -336.780966 0.005100
3139 -0.500000 -336.885186 0.005122
3140 -0.500000 -336.885169 0.005116
3141 -0.500000 -336.968288 0.005132
3142 -0.500000 -337.073672 0.005132
3143 -0.500000 -337.074258 0.005132
3144 -0.500000 -337.098764 0.005126
3145 -0.500000 -337.248722 0.005105
3146 -0.500000 -337.322160 0.005115
3147 -0.500000 -337.322097 0.005103
3148 -0.500000 -337.322100 0.005105
3149 -0.500000 -337.322169 0.005109
3150 -0.500000 -337.329630 0.005117
3151 -0.500000 -337.376166 0.005121
3152 -0.500000 -337.396950 0.005129
3153 -0.500000 -337.408688 0.005157
3154 -0.500000 -337.431715 0.005141
3155 -0.500000 -337.466365 0.005153
3156 -0.500000 -337.492642 0.005138
3157 -0.500000 -337.498172 0.005132
3158 -0.500000 -337.519224 0.005142
3159 -0.500000 -337.538275 0.005139
3160 -0.500000 -337.570394 0.005143
3161 -0.500000 -337.635346 0.005133
3162 -0.500000 -337.635378 0.005142
3163 -0.500000 -337.762224 0.005137
3164 -0.500000 -337.781611 0.005124
3165 -0.500000 -337.843111 0.005112
3166 -0.500000 -337.970569 0.005132
3167 -0.500000 -338.047999 0.005123
3168 -0.500000 -338.070269 0.005114
3169 -0.500000 -338.081400 0.005112
3170 -0.500000 -338.095982 0.005098
3171 -0.500000 -338.133278 0.005105
3172 -0.500000 -338.172764 0.005099
3173 -0.500000 -338.172711 0.005092
3174 -0.500000 -338.175347 0.005065
3175 -0.500000 -338.217723 0.005059
3176 -0.500000 -338.222543 0.005063
3177 -0.500000 -338.222548 0.005072
3178 -0.500000 -338.222557 0.005058
3179 -0.500000 -338.231615 0.005078
3180 -0.500000 -338.245917 0.005071
3181 -0.500000 -338.247826 0.005070
3182 -0.500000 -338.287076 0.005082
3183 -0.500000 -338.313405 0.005101
3184 -0.500000 -338.363954 0.005097
3185 -0.500000 -338.374450 0.005098
3186 -0.500000 -338.374521 0.005104
3187 -0.500000 -338.381746 0.005098
3188 -0.500000 -338.417049 0.005124
3189 -0.500000 -338.446767 0.005130
3190 -0.500000 -338.481947 0.005126
3191 -0.500000 -338.512768 0.005102
3192 -0.500000 -338.514176 0.005106
3193 -0.500000 -338.514199 0.005116
3194 -0.500000 -338.521953 0.005099
3195 -0.500000 -338.607355 0.005097
3196 -0.500000 -338.607426 0.005117
3197 -0.500000 -338.614210 0.005113
3198 -0.500000 -338.614210 0.005109
3199 -0.500000 -338.647875 0.005095
3200 -0.500000 -338.773706 0.005093
3201 -0.500000 -338.773722 0.005106
3202 -0.500000 -338.839175 0.005101
3203 -0.500000 -338.850130 0.005105
3204 -0.500000 -338.866069 0.005113
3205 -0.500000 -338.897166 0.005098
3206 -0.500000 -338.906739 0.005091
3207 -0.500000 -338.927728 0.005073
3208 -0.500000 -338.945532 0.005083
3209 -0.500000 -338.986435 0.005074
3210 -0.500000 -338.996863 0.005060
3211 -0.500000 -339.014248 0.005063
3212 -0.500000 -339.025031 0.005073
3213 -0.500000 -339.040343 0.005078
3214 -0.500000 -339.061294 0.005090
3215 -0.500000 -339.114817 0.005095
3216 -0.500000 -339.148663 0.005103
3217 -0.500000 -339.148935 0.005103
3218 -0.500000 -339.149025 0.005110
3219 -0.500000 -339.241564 0.005104
3220 -0.500000 -339.242426 0.005090
3221 -0.500000 -339.242392 0.005085
3222 -0.500000 -339.242408 0.005074
3223 -0.500000 -339.263888 0.005075
3224 -0.500000 -339.276937 0.005092
3225 -0.500000 -339.276919 0.005096
3226 -0.500000 -339.299186 0.005091
3227 -0.500000 -339.299143 0.005082
3228 -0.500000 -339.413856 0.005074
3229 -0.500000 -339.413809 0.005060
3230 -0.500000 -339.421844 0.005045
3231 -0.500000 -339.437199 0.005045
3232 -0.500000 -339.446835 0.005027
3233 -0.500000 -339.481447 0.005045
3234 -0.500000 -339.502306 0.005035
3235 -0.500000 -339.521408 0.005030
3236 -0.500000 -339.550390 0.005036
3237 -0.500000 -339.604371 0.005043
3238 -0.500000 -339.658794 0.005036
3239 -0.500000 -339.672956 0.005045
3240 -0.500000 -339.690593 0.005048
3241 -0.500000 -339.708500 0.005050
3242 -0.500000 -339.843570 0.005031
3243 -0.500000 -339.885505 0.005023
3244 -0.500000 -339.910754 0.005021
3245 -0.500000 -339.910665 0.004993
3246 -0.500000 -339.921003 0.004984
3247 -0.500000 -339.924513 0.004984
3248 -0.500000 -339.943810 0.004979
3249 -0.500000 -339.958297 0.004980
3250 -0.500000 -339.972428 0.004973
3251 -0.500000 -339.975562 0.004967
3252 -0.500000 -339.989500 0.004971
3253 -0.500000 -340.002715 0.004965
3254 -0.500000 -340.051067 0.004951
3255 -0.500000 -340.051073 0.004957
3256 -0.500000 -340.064964 0.004959
3257 -0.500000 -340.064926 0.004948
3258 -0.500000 -340.067938 0.004938
3259 -0.500000 -340.076723 0.004935
3260 -0.500000 -340.126729 0.004924
3261 -0.500000 -340.147666 0.004918
3262 -0.500000 -340.147709 0.004927
3263 -0.500000 -340.207314 0.004934
3264 -0.500000 -340.253311 0.004950
3265 -0.500000 -340.407094 0.004946
3266 -0.500000 -340.518454 0.004931
3267 -0.500000 -340.550829 0.004934
3268 -0.500000 -340.565467 0.004928
3269 -0.500000 -340.634980 0.004928
3270 -0.500000 -340.635014 0.004917
3271 -0.500000 -340.635035 0.004918
3272 -0.500000 -340.641875 0.004927
3273 -0.500000 -340.680427 0.004922
3274 -0.500000 -340.750527 0.004929
3275 -0.500000 -340.782085 0.004942
3276 -0.500000 -340.834682 0.004938
3277 -0.500000 -340.834697 0.004943
3278 -0.500000 -340.855728 0.004927
3279 -0.500000 -340.859911 0.004916
3280 -0.500000 -340.874134 0.004912
3281 -0.500000 -340.902388 0.004916
3282 -0.500000 -340.910950 0.004906
3283 -0.500000 -340.940936 0.004911
3284 -0.500000 -340.941912 0.004896
3285 -0.500000 -340.952952 0.004884
3286 -0.500000 -341.025580 0.004879
3287 -0.500000 -341.032103 0.004876
3288 -0.500000 -341.042408 0.004874
3289 -0.500000 -341.058638 0.004874
3290 -0.500000 -341.058595 0.004864
3291 -0.500000 -341.073958 0.004858
3292 -0.500000 -341.073930 0.004852
3293 -0.500000 -341.076502 0.004846
3294 -0.500000 -341.094705 0.004826
3295 -0.500000 -341.120439 0.004832
3296 -0.500000 -341.122610 0.004811
3297 -0.500000 -341.151196 0.004823
3298 -0.500000 -341.158441 0.004839
3299 -0.500000 -341.158469 0.004834
3300 -0.500000 -341.158492 0.004836
3301 -0.500000 -341.222563 0.004835
3302 -0.500000 -341.222660 0.004830
3303 -0.500000 -341.227630 0.004826
3304 -0.500000 -341.227709 0.004841
3305 -0.500000 -341.254399 0.004859
3306 -0.500000 -341.272765 0.004859
3307 -0.500000 -341.317336 0.004855
3308 -0.500000 -341.339922 0.004861
3309 -0.500000 -341.359370 0.004856
3310 -0.500000 -341.370113 0.004840
3311 -0.500000 -341.398690 0.004851
3312 -0.500000 -341.400653 0.004858
3313 -0.500000 -341.419900 0.004840
3314 -0.500000 -341.439544 0.004832
3315 -0.500000 -341.456146 0.004828
3316 -0.500000 -341.474315 0.004806
3317 -0.500000 -341.490127 0.004842
3318 -0.500000 -341.584590 0.004828
3319 -0.500000 -341.620188 0.004815
3320 -0.500000 -341.627703 0.004784
3321 -0.500000 -341.767110 0.004780
3322 -0.500000 -341.787543 0.004786
3323 -0.500000 -341.794007 0.004771
3324 -0.500000 -341.852912 0.004765
3325 -0.500000 -341.856104 0.004758
3326 -0.500000 -341.856091 0.004759
3327 -0.500000 -341.856005 0.004753
3328 -0.500000 -341.893592 0.004750
3329 -0.500000 -341.893582 0.004738
3330 -0.500000 -341.950082 0.004748
3331 -0.500000 -341.970985 0.004731
3332 -0.500000 -341.979959 0.004730
3333 -0.500000 -341.985309 0.004732
3334 -0.500000 -341.985271 0.004716
3335 -0.500000 -342.005775 0.004707
3336 -0.500000 -342.015207 0.004710
3337 -0.500000 -342.029157 0.004708
3338 -0.500000 -342.038590 0.004706
3339 -0.500000 -342.064752 0.004707
3340 -0.500000 -342.103977 0.004701
3341 -0.500000 -342.117326 0.004697
3342 -0.500000 -342.119093 0.004702
3343 -0.500000 -342.152784 0.004703
3344 -0.500000 -342.170916 0.004685
3345 -0.500000 -342.197045 0.004689
3346 -0.500000 -342.196952 0.004678
3347 -0.500000 -342.196975 0.004683
3348 -0.500000 -342.222521 0.004680
3349 -0.500000 -342.292607 0.004693
3350 -0.500000 -342.304406 0.004699
3351 -0.500000 -342.315840 0.004702
3352 -0.500000 -342.315928 0.004709
3353 -0.500000 -342.392175 0.004721
3354 -0.500000 -342.392156 0.004710
3355 -0.500000 -342.392201 0.004714
3356 -0.500000 -342.392176 0.004735
3357 -0.500000 -342.396787 0.004738
3358 -0.500000 -342.438885 0.004721
3359 -0.500000 -342.454384 0.004716
3360 -0.500000 -342.458948 0.004699
3361 -0.500000 -342.464279 0.004688
3362 -0.500000 -342.466039 0.004680
3363 -0.500000 -342.494685 0.004673
3364 -0.500000 -342.516411 0.004676
3365 -0.500000 -342.558011 0.004668
3366 -0.500000 -342.557992 0.004653
3367 -0.500000 -342.594051 0.004656
3368 -0.500000 -342.682738 0.004655
3369 -0.500000 -342.709220 0.004635
3370 -0.500000 -342.827996 0.004640
3371 -0.500000 -342.828033 0.004629
3372 -0.500000 -342.835175 0.004622
3373 -0.500000 -342.835093 0.004624
3374 -0.500000 -342.937993 0.004625
3375 -0.500000 -342.949371 0.004609
3376 -0.500000 -342.977641 0.004599
3377 -0.500000 -342.994632 0.004606
3378 -0.500000 -343.003212 0.004616
3379 -0.500000 -343.003138 0.004623
3380 -0.500000 -343.003099 0.004615
3381 -0.500000 -343.063620 0.004621
3382 -0.500000 -343.063696 0.004635
3383 -0.500000 -343.081050 0.004632
3384 -0.500000 -343.091927 0.004646
3385 -0.500000 -343.132631 0.004663
3386 -0.500000 -343.152233 0.004667
3387 -0.500000 -343.160945 0.004652
3388 -0.500000 -343.170927 0.004661
3389 -0.500000 -343.316912 0.004662
3390 -0.500000 -343.320180 0.004652
3391 -0.500000 -343.351369 0.004609
3392 -0.500000 -343.353252 0.004608
3393 -0.500000 -343.357834 0.004616
3394 -0.500000 -343.388582 0.004620
3395 -0.500000 -343.388611 0.004630
3396 -0.500000 -343.410734 0.004618
3397 -0.500000 -343.528970 0.004594
3398 -0.500000 -343.551981 0.004594
3399 -0.500000 -343.555156 0.004608
3400 -0.500000 -343.627249 0.004628
3401 -0.500000 -343.654231 0.004638
3402 -0.500000 -343.750098 0.004649
3403 -0.500000 -343.750176 0.004625
3404 -0.500000 -343.792825 0.004626
3405 -0.500000 -343.806039 0.004629
3406 -0.500000 -343.827928 0.004636
3407 -0.500000 -343.844392 0.004631
3408 -0.500000 -343.844203 0.004643
3409 -0.500000 -343.888734 0.004630
3410 -0.500000 -343.892498 0.004631
3411 -0.500000 -343.911159 0.004630
3412 -0.500000 -343.941813 0.004649
3413 -0.500000 -343.943353 0.004675
3414 -0.500000 -343.983454 0.004661
3415 -0.500000 -344.003149 0.004663
3416 -0.500000 -344.005030 0.004684
3417 -0.500000 -344.190461 0.004683
3418 -0.500000 -344.271264 0.004673
3419 -0.500000 -344.361229 0.004671
3420 -0.500000 -344.537034 0.004651
3421 -0.500000 -344.537033 0.004658
3422 -0.500000 -344.556081 0.004646
3423 -0.500000 -344.556047 0.004644
3424 -0.500000 -344.585637 0.004645
3425 -0.500000 -344.615678 0.004651
3426 -0.500000 -344.641201 0.004653
3427 -0.500000 -344.714619 0.004680
3428 -0.500000 -344.815850 0.004693
3429 -0.500000 -344.815772 0.004679
3430 -0.500000 -344.815755 0.004668
3431 -0.500000 -344.819793 0.004686
3432 -0.500000 -344.865045 0.004703
3433 -0.500000 -344.865182 0.004703
3434 -0.500000 -344.923839 0.004706
3435 -0.500000 -344.949898 0.004702
3436 -0.500000 -344.953943 0.004706
3437 -0.500000 -344.954099 0.004705
3438 -0.500000 -344.964647 0.004675
3439 -0.500000 -344.964753 0.004694
3440 -0.500000 -345.014100 0.004672
3441 -0.500000 -345.034273 0.004676
3442 -0.500000 -345.035995 0.004714
3443 -0.500000 -345.035959 0.004712
3444 -0.500000 -345.096542 0.004694
3445 -0.500000 -345.104170 0.004695
3446 -0.500000 -345.188820 0.004678
3447 -0.500000 -345.188975 0.004655
3448 -0.500000 -345.225574 0.004665
3449 -0.500000 -345.225631 0.004661
3450 -0.500000 -345.256442 0.004682
3451 -0.500000 -345.291657 0.004679
3452 -0.500000 -345.438501 0.004670
3453 -0.500000 -345.438489 0.004683
3454 -0.500000 -345.438644 0.004682
3455 -0.500000 -345.443007 0.004690
3456 -0.500000 -345.562721 0.004690
3457 -0.500000 -345.568175 0.004681
3458 -0.500000 -345.568220 0.004689
3459 -0.500000 -345.578250 0.004687
3460 -0.500000 -345.600193 0.004679
3461 -0.500000 -345.698484 0.004700
3462 -0.500000 -345.712137 0.004695
3463 -0.500000 -345.735910 0.004700
3464 -0.500000 -345.736387 0.004697
3465 -0.500000 -345.736449 0.004683
3466 -0.500000 -345.759061 0.004691
3467 -0.500000 -345.760361 0.004684
3468 -0.500000 -345.760261 0.004668
3469 -0.500000 -345.760229 0.004653
3470 -0.500000 -345.928128 0.004650
3471 -0.500000 -345.932043 0.004682
3472 -0.500000 -345.999427 0.004684
3473 -0.500000 -346.037125 0.004678
3474 -0.500000 -346.057938 0.004682
3475 -0.500000 -346.074928 0.004683
3476 -0.500000 -346.077815 0.004681
3477 -0.500000 -346.078174 0.004671
3478 -0.500000 -346.170922 0.004671
3479 -0.500000 -346.170835 0.004671
3480 -0.500000 -346.181466 0.004675
3481 -0.500000 -346.187636 0.004669
3482 -0.500000 -346.193956 0.004669
3483 -0.500000 -346.197424 0.004671
3484 -0.500000 -346.225650 0.004646
3485 -0.500000 -346.312732 0.004647
3486 -0.500000 -346.312740 0.004646
3487 -0.500000 -346.353938 0.004632
3488 -0.500000 -346.363046 0.004606
3489 -0.500000 -346.384380 0.004618
3490 -0.500000 -346.411687 0.004652
3491 -0.500000 -346.442070 0.004649
3492 -0.500000 -346.484363 0.004661
3493 -0.500000 -346.510410 0.004658
3494 -0.500000 -346.528230 0.004665
3495 -0.500000 -346.555008 0.004671
3496 -0.500000 -346.625550 0.004673
3497 -0.500000 -346.648851 0.004674
3498 -0.500000 -346.649749 0.004672
3499 -0.500000 -346.652600 0.004693
3500 -0.500000 -346.652485 0.004682
3501 -0.500000 -346.722152 0.004678
3502 -0.500000 -346.731244 0.004664
3503 -0.500000 -346.752587 0.004664
3504 -0.500000 -346.752561 0.004658
3505 -0.500000 -346.836627 0.004674
3506 -0.500000 -346.899350 0.004673
3507 -0.500000 -346.925113 0.004686
3508 -0.500000 -346.972584 0.004679
3509 -0.500000 -347.050731 0.004697
3510 -0.500000 -347.053517 0.004713
3511 -0.500000 -347.138827 0.004721
3512 -0.500000 -347.192810 0.004718
3513 -0.500000 -347.200531 0.004705
3514 -0.500000 -347.229804 0.004696
3515 -0.500000 -347.236660 0.004722
3516 -0.500000 -347.236659 0.004722
3517 -0.500000 -347.237741 0.004718
3518 -0.500000 -347.242877 0.004691
3519 -0.500000 -347.262762 0.004691
3520 -0.500000 -347.290969 0.004676
3521 -0.500000 -347.298219 0.004651
3522 -0.500000 -347.450368 0.004644
3523 -0.500000 -347.453456 0.004658
3524 -0.500000 -347.482603 0.004639
3525 -0.500000 -347.548805 0.004633
3526 -0.500000 -347.589605 0.004630
3527 -0.500000 -347.612404 0.004617
3528 -0.500000 -347.724870 0.004635
3529 -0.500000 -347.765260 0.004642
3530 -0.500000 -347.785101 0.004632
3531 -0.500000 -347.823348 0.004623
3532 -0.500000 -347.823351 0.004621
3533 -0.500000 -347.845528 0.004623
3534 -0.500000 -347.845589 0.004622
3535 -0.500000 -348.005688 0.004613
3536 -0.500000 -348.029207 0.004597
3537 -0.500000 -348.039256 0.004594
3538 -0.500000 -348.064979 0.004587
3539 -0.500000 -348.197724 0.004574
3540 -0.500000 -348.227429 0.004550
3541 -0.500000 -348.227345 0.004555
3542 -0.500000 -348.229916 0.004570
3543 -0.500000 -348.316762 0.004556
3544 -0.500000 -348.316777 0.004561
3545 -0.500000 -348.341116 0.004593
3546 -0.500000 -348.365565 0.004572
3547 -0.500000 -348.385029 0.004559
3548 -0.500000 -348.439869 0.004556
3549 -0.500000 -348.450409 0.004552
3550 -0.500000 -348.492187 0.004534
3551 -0.500000 -348.492164 0.004537
3552 -0.500000 -348.538953 0.004524
3553 -0.500000 -348.546170 0.004532
3554 -0.500000 -348.569369 0.004535
3555 -0.500000 -348.624208 0.004534
3556 -0.500000 -348.633376 0.004538
3557 -0.500000 -348.662233 0.004534
3558 -0.500000 -348.664125 0.004518
3559 -0.500000 -348.686214 0.004536
3560 -0.500000 -348.686304 0.004544
3561 -0.500000 -348.686324 0.004547
3562 -0.500000 -348.731435 0.004563
3563 -0.500000 -348.733202 0.004551
3564 -0.500000 -348.897436 0.004541
3565 -0.500000 -348.902407 0.004532
3566 -0.500000 -348.950762 0.004536
3567 -0.500000 -349.036298 0.004533
3568 -0.500000 -349.052223 0.004535
3569 -0.500000 -349.096557 0.004557
3570 -0.500000 -349.108739 0.004581
3571 -0.500000 -349.111363 0.004591
3572 -0.500000 -349.189377 0.004596
3573 -0.500000 -349.211474 0.004608
3574 -0.500000 -349.212728 0.004580
3575 -0.500000 -349.238550 0.004587
3576 -0.500000 -349.261925 0.004573
3577 -0.500000 -349.303789 0.004552
3578 -0.500000 -349.392075 0.004552
3579 -0.500000 -349.396409 0.004531
3580 -0.500000 -349.434983 0.004529
3581 -0.500000 -349.445359 0.004526
3582 -0.500000 -349.472488 0.004540
3583 -0.500000 -349.472419 0.004548
3584 -0.500000 -349.493640 0.004533
3585 -0.500000 -349.498313 0.004527
3586 -0.500000 -349.553309 0.004548
3587 -0.500000 -349.553333 0.004553
3588 -0.500000 -349.554182 0.004571
3589 -0.500000 -349.562302 0.004561
3590 -0.500000 -349.571946 0.004550
3591 -0.500000 -349.645351 0.004556
3592 -0.500000 -349.650716 0.004572
